Height,Weight,Chest,Waist,Hip
142,69,110.5784,86.6395,100.299
142,70,111.1772,87.3001,100.6982
142,71,111.8758,87.9607,101.1972
142,72,112.5744,88.6213,101.5964
142,73,113.1732,89.28190000000001,102.0954
142,74,113.8718,89.94250000000001,102.5944
142,75,114.4706,90.6031,102.9936
142,76,115.1692,91.2637,103.4926
142,77,115.768,91.9243,103.9916
142,78,116.4666,92.5849,104.3908
142,79,117.0654,93.2455,104.8898
142,80,117.764,93.90610000000001,105.289
142,81,118.3628,94.5667,105.788
142,82,119.0614,95.2273,106.287
142,83,119.76,95.8879,106.6862
142,84,120.3588,96.5485,107.1852
142,85,121.0574,97.2091,107.6842
142,86,121.6562,97.86970000000001,108.0834
142,87,122.3548,98.5303,108.5824
142,88,122.9536,99.1909,109.0814
142,89,123.6522,99.8515,109.4806
142,90,124.251,100.5121,109.9796
142,91,124.9496,101.1727,110.3788
142,92,125.5484,101.83330000000001,110.8778
142,93,126.247,102.4939,111.3768
142,94,126.9456,103.1545,111.776
142,95,127.5444,103.8151,112.275
142,96,128.243,104.4757,112.6742
142,97,128.8418,105.1363,113.1732
142,98,129.5404,105.79690000000001,113.6722
142,99,130.1392,106.45750000000001,114.0714
142,100,130.8378,107.11810000000001,114.5704
142,101,131.4366,107.7787,115.0694
142,102,132.1352,108.4393,115.4686
142,103,132.8338,109.0999,115.9676
142,104,133.4326,109.76050000000001,116.3668
142,105,134.1312,110.42110000000001,116.8658
142,106,134.73,111.08170000000001,117.3648
142,107,135.4286,111.7423,117.764
142,108,136.0274,112.4029,118.263
142,109,136.726,113.0635,118.762
142,110,137.3248,113.7241,119.1612
142,111,138.0234,114.38470000000001,119.6602
142,112,138.6222,115.04530000000001,120.0594
142,113,139.3208,115.7059,120.5584
142,114,140.0194,116.3665,121.0574
142,115,140.6182,117.0271,121.4566
142,116,141.3168,117.6877,121.9556
142,117,141.9156,118.34830000000001,122.4546
142,118,142.6142,119.00890000000001,122.8538
142,119,143.213,119.6695,123.3528
142,120,143.9116,120.3301,123.752
142,121,144.5104,120.9907,124.251
142,122,145.209,121.6513,124.75
142,123,145.8078,122.31190000000001,125.1492
142,124,146.5064,122.97250000000001,125.6482
142,125,147.1052,123.6331,126.0474
142,126,147.8038,124.2937,126.5464
142,127,148.5024,124.9543,127.0454
142,128,149.1012,125.6149,127.4446
142,129,149.7998,126.27550000000001,127.9436
142,130,150.3986,126.93610000000001,128.4426
142,131,151.0972,127.59670000000001,128.8418
142,132,151.696,128.2573,129.3408
142,133,152.3946,128.9179,129.74
142,134,152.9934,129.57850000000002,130.239
142,135,153.692,130.2391,130.738
142,136,154.3906,130.8997,131.1372
142,137,154.9894,131.5603,131.6362
142,138,155.688,132.2209,132.0354
142,139,156.2868,132.88150000000002,132.5344
142,140,156.9854,133.5421,133.0334
142,141,157.5842,134.2027,133.4326
142,142,158.2828,134.8633,133.9316
142,143,158.8816,135.52390000000003,134.4306
142,144,159.5802,136.1845,134.8298
142,145,160.179,136.8451,135.3288
142,146,160.8776,137.5057,135.8278
142,147,161.4764,138.1663,136.227
142,148,162.175,138.82690000000002,136.726
142,149,162.8736,139.4875,137.1252
142,150,163.4724,140.1481,137.6242
143,40,91.2172,67.26440000000001,86.826
143,41,91.9158,67.92500000000001,87.2252
143,42,92.5146,68.5856,87.7242
143,43,93.2132,69.2462,88.2232
143,44,93.812,69.9068,88.6224
143,45,94.5106,70.5674,89.1214
143,46,95.1094,71.22800000000001,89.6204
143,47,95.808,71.8886,90.0196
143,48,96.5066,72.5492,90.5186
143,49,97.1054,73.2098,90.9178
143,50,97.804,73.8704,91.4168
143,51,98.4028,74.531,91.9158
143,52,99.1014,75.19160000000001,92.315
143,53,99.7002,75.85220000000001,92.814
143,54,100.3988,76.5128,93.313
143,55,100.9976,77.1734,93.7122
143,56,101.6962,77.834,94.2112
143,57,102.295,78.4946,94.6104
143,58,102.9936,79.15520000000001,95.1094
143,59,103.6922,79.81580000000001,95.6084
143,60,104.291,80.4764,96.0076
143,61,104.9896,81.137,96.5066
143,62,105.5884,81.7976,97.0056
143,63,106.287,82.4582,97.4048
143,64,106.8858,83.11880000000001,97.9038
143,65,107.5844,83.77940000000001,98.303
143,66,108.1832,84.44,98.802
143,67,108.8818,85.1006,99.301
143,68,109.5804,85.7612,99.7002
143,69,110.1792,86.4218,100.1992
143,70,110.8778,87.0824,100.5984
143,71,111.4766,87.74300000000001,101.0974
143,72,112.1752,88.4036,101.5964
143,73,112.774,89.0642,101.9956
143,74,113.4726,89.7248,102.4946
143,75,114.0714,90.3854,102.9936
143,76,114.77,91.046,103.3928
143,77,115.3688,91.70660000000001,103.8918
143,78,116.0674,92.3672,104.291
143,79,116.766,93.0278,104.79
143,80,117.3648,93.6884,105.289
143,81,118.0634,94.349,105.6882
143,82,118.6622,95.0096,106.1872
143,83,119.3608,95.67020000000001,106.5864
143,84,119.9596,96.3308,107.0854
143,85,120.6582,96.9914,107.5844
143,86,121.257,97.652,107.9836
143,87,121.9556,98.3126,108.4826
143,88,122.5544,98.9732,108.9816
143,89,123.253,99.63380000000001,109.3808
143,90,123.9516,100.2944,109.8798
143,91,124.5504,100.955,110.279
143,92,125.249,101.6156,110.778
143,93,125.8478,102.2762,111.277
143,94,126.5464,102.9368,111.6762
143,95,127.1452,103.59740000000001,112.1752
143,96,127.8438,104.258,112.6742
143,97,128.4426,104.9186,113.0734
143,98,129.1412,105.5792,113.5724
143,99,129.8398,106.2398,113.9716
143,100,130.4386,106.9004,114.4706
143,101,131.1372,107.56099999999999,114.9696
143,102,131.736,108.2216,115.3688
143,103,132.4346,108.8822,115.8678
143,104,133.0334,109.5428,116.267
143,105,133.732,110.2034,116.766
143,106,134.3308,110.864,117.265
143,107,135.0294,111.52459999999999,117.6642
143,108,135.6282,112.1852,118.1632
143,109,136.3268,112.8458,118.6622
143,110,137.0254,113.5064,119.0614
143,111,137.6242,114.167,119.5604
143,112,138.3228,114.8276,120.0594
143,113,138.9216,115.48819999999999,120.4586
143,114,139.6202,116.1488,120.9576
143,115,140.219,116.8094,121.3568
143,116,140.9176,117.47,121.8558
143,117,141.5164,118.1306,122.3548
143,118,142.215,118.7912,122.754
143,119,142.8138,119.45179999999999,123.253
143,120,143.5124,120.1124,123.752
143,121,144.1112,120.773,124.1512
143,122,144.8098,121.4336,124.6502
143,123,145.5084,122.0942,125.0494
143,124,146.1072,122.7548,125.5484
143,125,146.8058,123.41539999999999,126.0474
143,126,147.4046,124.076,126.4466
143,127,148.1032,124.7366,126.9456
143,128,148.702,125.3972,127.3448
143,129,149.4006,126.0578,127.8438
143,130,149.9994,126.7184,128.3428
143,131,150.698,127.379,128.742
143,132,151.3966,128.0396,129.241
143,133,151.9954,128.7002,129.6402
143,134,152.694,129.36079999999998,130.1392
143,135,153.2928,130.0214,130.6382
143,136,153.9914,130.68200000000002,131.0374
143,137,154.5902,131.3426,131.5364
143,138,155.2888,132.0032,132.0354
143,139,155.8876,132.66379999999998,132.4346
143,140,156.5862,133.3244,132.9336
143,141,157.185,133.985,133.4326
143,142,157.8836,134.6456,133.8318
143,143,158.4824,135.3062,134.3308
143,144,159.181,135.96679999999998,134.73
143,145,159.8796,136.6274,135.229
143,146,160.4784,137.288,135.728
143,147,161.177,137.9486,136.1272
143,148,161.7758,138.6092,136.6262
143,149,162.4744,139.2698,137.0254
143,150,163.0732,139.9304,137.5244
144,40,90.818,67.0467,86.7262
144,41,91.5166,67.7073,87.2252
144,42,92.1154,68.3679,87.6244
144,43,92.814,69.02850000000001,88.1234
144,44,93.5126,69.6891,88.5226
144,45,94.1114,70.3497,89.0216
144,46,94.81,71.0103,89.5206
144,47,95.4088,71.6709,89.9198
144,48,96.1074,72.3315,90.4188
144,49,96.7062,72.99210000000001,90.818
144,50,97.4048,73.65270000000001,91.317
144,51,98.0036,74.3133,91.816
144,52,98.7022,74.9739,92.2152
144,53,99.301,75.6345,92.7142
144,54,99.9996,76.2951,93.2132
144,55,100.6982,76.95570000000001,93.6124
144,56,101.297,77.61630000000001,94.1114
144,57,101.9956,78.2769,94.6104
144,58,102.5944,78.9375,95.0096
144,59,103.293,79.5981,95.5086
144,60,103.8918,80.2587,95.9078
144,61,104.5904,80.9193,96.4068
144,62,105.1892,81.57990000000001,96.9058
144,63,105.8878,82.2405,97.305
144,64,106.5864,82.9011,97.804
144,65,107.1852,83.5617,98.303
144,66,107.8838,84.2223,98.7022
144,67,108.4826,84.8829,99.2012
144,68,109.1812,85.54350000000001,99.6004
144,69,109.78,86.2041,100.0994
144,70,110.4786,86.8647,100.5984
144,71,111.0774,87.5253,100.9976
144,72,111.776,88.1859,101.4966
144,73,112.3748,88.8465,101.8958
144,74,113.0734,89.50710000000001,102.3948
144,75,113.772,90.1677,102.8938
144,76,114.3708,90.8283,103.293
144,77,115.0694,91.4889,103.792
144,78,115.6682,92.1495,104.291
144,79,116.3668,92.8101,104.6902
144,80,116.9656,93.47070000000001,105.1892
144,81,117.6642,94.1313,105.5884
144,82,118.263,94.7919,106.0874
144,83,118.9616,95.4525,106.5864
144,84,119.5604,96.1131,106.9856
144,85,120.259,96.7737,107.4846
144,86,120.9576,97.43430000000001,107.9836
144,87,121.5564,98.0949,108.3828
144,88,122.255,98.7555,108.8818
144,89,122.8538,99.4161,109.281
144,90,123.5524,100.0767,109.78
144,91,124.1512,100.7373,110.279
144,92,124.8498,101.3979,110.6782
144,93,125.4486,102.0585,111.1772
144,94,126.1472,102.7191,111.5764
144,95,126.746,103.3797,112.0754
144,96,127.4446,104.0403,112.5744
144,97,128.0434,104.7009,112.9736
144,98,128.742,105.3615,113.4726
144,99,129.4406,106.02210000000001,113.9716
144,100,130.0394,106.68270000000001,114.3708
144,101,130.738,107.3433,114.8698
144,102,131.3368,108.0039,115.269
144,103,132.0354,108.6645,115.768
144,104,132.6342,109.3251,116.267
144,105,133.3328,109.98570000000001,116.6662
144,106,134.0314,110.64630000000001,117.1652
144,107,134.6302,111.3069,117.5644
144,108,135.3288,111.9675,118.0634
144,109,135.9276,112.6281,118.5624
144,110,136.6262,113.2887,118.9616
144,111,137.225,113.94930000000001,119.4606
144,112,137.9236,114.60990000000001,119.9596
144,113,138.5224,115.2705,120.3588
144,114,139.221,115.9311,120.8578
144,115,139.8198,116.5917,121.257
144,116,140.5184,117.2523,121.756
144,117,141.1172,117.91290000000001,122.255
144,118,141.8158,118.57350000000001,122.6542
144,119,142.5144,119.2341,123.1532
144,120,143.1132,119.8947,123.6522
144,121,143.8118,120.5553,124.0514
144,122,144.4106,121.2159,124.5504
144,123,145.1092,121.87650000000001,125.0494
144,124,145.708,122.53710000000001,125.4486
144,125,146.4066,123.1977,125.9476
144,126,147.0054,123.8583,126.3468
144,127,147.704,124.5189,126.8458
144,128,148.4026,125.1795,127.3448
144,129,149.0014,125.8401,127.744
144,130,149.7,126.50070000000001,128.243
144,131,150.2988,127.16130000000001,128.6422
144,132,150.9974,127.8219,129.1412
144,133,151.5962,128.48250000000002,129.6402
144,134,152.2948,129.1431,130.0394
144,135,152.8936,129.8037,130.5384
144,136,153.5922,130.4643,131.0374
144,137,154.191,131.12490000000003,131.4366
144,138,154.8896,131.7855,131.9356
144,139,155.4884,132.4461,132.3348
144,140,156.187,133.1067,132.8338
144,141,156.8856,133.7673,133.3328
144,142,157.4844,134.42790000000002,133.732
144,143,158.183,135.0885,134.231
144,144,158.7818,135.7491,134.6302
144,145,159.4804,136.4097,135.1292
144,146,160.0792,137.0703,135.6282
144,147,160.7778,137.73090000000002,136.0274
144,148,161.3766,138.3915,136.5264
144,149,162.0752,139.0521,137.0254
144,150,162.7738,139.71269999999998,137.4246
145,40,90.5186,66.82900000000001,86.6264
145,41,91.1174,67.4896,87.1254
145,42,91.816,68.1502,87.5246
145,43,92.4148,68.8108,88.0236
145,44,93.1134,69.4714,88.5226
145,45,93.7122,70.132,88.9218
145,46,94.4108,70.79260000000001,89.4208
145,47,95.0096,71.45320000000001,89.82
145,48,95.7082,72.1138,90.319
145,49,96.307,72.7744,90.818
145,50,97.0056,73.435,91.2172
145,51,97.7042,74.0956,91.7162
145,52,98.303,74.7562,92.1154
145,53,99.0016,75.41680000000001,92.6144
145,54,99.6004,76.0774,93.1134
145,55,100.299,76.738,93.5126
145,56,100.8978,77.3986,94.0116
145,57,101.5964,78.0592,94.5106
145,58,102.1952,78.7198,94.9098
145,59,102.8938,79.38040000000001,95.4088
145,60,103.5924,80.041,95.808
145,61,104.1912,80.7016,96.307
145,62,104.8898,81.3622,96.806
145,63,105.4886,82.0228,97.2052
145,64,106.1872,82.6834,97.7042
145,65,106.786,83.34400000000001,98.2032
145,66,107.4846,84.0046,98.6024
145,67,108.0834,84.6652,99.1014
145,68,108.782,85.3258,99.6004
145,69,109.3808,85.9864,99.9996
145,70,110.0794,86.647,100.4986
145,71,110.778,87.30760000000001,100.8978
145,72,111.3768,87.9682,101.3968
145,73,112.0754,88.6288,101.8958
145,74,112.6742,89.2894,102.295
145,75,113.3728,89.95,102.794
145,76,113.9716,90.6106,103.1932
145,77,114.6702,91.27120000000001,103.6922
145,78,115.269,91.9318,104.1912
145,79,115.9676,92.5924,104.5904
145,80,116.5664,93.253,105.0894
145,81,117.265,93.9136,105.5884
145,82,117.9636,94.5742,105.9876
145,83,118.5624,95.2348,106.4866
145,84,119.261,95.8954,106.8858
145,85,119.8598,96.556,107.3848
145,86,120.5584,97.2166,107.8838
145,87,121.1572,97.8772,108.283
145,88,121.8558,98.5378,108.782
145,89,122.4546,99.1984,109.281
145,90,123.1532,99.859,109.6802
145,91,123.752,100.5196,110.1792
145,92,124.4506,101.1802,110.5784
145,93,125.0494,101.8408,111.0774
145,94,125.748,102.5014,111.5764
145,95,126.4466,103.162,111.9756
145,96,127.0454,103.8226,112.4746
145,97,127.744,104.4832,112.9736
145,98,128.3428,105.1438,113.3728
145,99,129.0414,105.8044,113.8718
145,100,129.6402,106.465,114.271
145,101,130.3388,107.12559999999999,114.77
145,102,131.0374,107.7862,115.269
145,103,131.6362,108.4468,115.6682
145,104,132.3348,109.1074,116.1672
145,105,132.9336,109.768,116.5664
145,106,133.6322,110.4286,117.0654
145,107,134.231,111.08919999999999,117.5644
145,108,134.9296,111.7498,117.9636
145,109,135.5284,112.4104,118.4626
145,110,136.227,113.071,118.9616
145,111,136.8258,113.7316,119.3608
145,112,137.5244,114.3922,119.8598
145,113,138.1232,115.05279999999999,120.259
145,114,138.8218,115.7134,120.758
145,115,139.5204,116.374,121.257
145,116,140.1192,117.0346,121.6562
145,117,140.8178,117.6952,122.1552
145,118,141.4166,118.3558,122.5544
145,119,142.1152,119.01639999999999,123.0534
145,120,142.714,119.67699999999999,123.5524
145,121,143.4126,120.3376,123.9516
145,122,144.0114,120.9982,124.4506
145,123,144.71,121.6588,124.9496
145,124,145.4086,122.3194,125.3488
145,125,146.0074,122.97999999999999,125.8478
145,126,146.706,123.64059999999999,126.247
145,127,147.3048,124.3012,126.746
145,128,148.0034,124.9618,127.245
145,129,148.6022,125.6224,127.6442
145,130,149.3008,126.283,128.1432
145,131,149.8996,126.9436,128.6422
145,132,150.5982,127.60419999999999,129.0414
145,133,151.197,128.26479999999998,129.5404
145,134,151.8956,128.9254,129.9396
145,135,152.4944,129.586,130.4386
145,136,153.193,130.2466,130.9376
145,137,153.8916,130.9072,131.3368
145,138,154.4904,131.56779999999998,131.8358
145,139,155.189,132.2284,132.3348
145,140,155.7878,132.889,132.734
145,141,156.4864,133.5496,133.233
145,142,157.0852,134.2102,133.6322
145,143,157.7838,134.8708,134.1312
145,144,158.3826,135.5314,134.6302
145,145,159.0812,136.192,135.0294
145,146,159.7798,136.8526,135.5284
145,147,160.3786,137.51319999999998,136.0274
145,148,161.0772,138.1738,136.4266
145,149,161.676,138.83440000000002,136.9256
145,150,162.3746,139.495,137.3248
146,40,90.1194,66.6113,86.5266
146,41,90.7182,67.2719,87.0256
146,42,91.4168,67.9325,87.5246
146,43,92.0156,68.5931,87.9238
146,44,92.7142,69.25370000000001,88.4228
146,45,93.313,69.9143,88.822
146,46,94.0116,70.5749,89.321
146,47,94.6104,71.2355,89.82
146,48,95.309,71.8961,90.2192
146,49,96.0076,72.5567,90.7182
146,50,96.6064,73.21730000000001,91.1174
146,51,97.305,73.8779,91.6164
146,52,97.9038,74.5385,92.1154
146,53,98.6024,75.1991,92.5146
146,54,99.2012,75.8597,93.0136
146,55,99.8998,76.5203,93.5126
146,56,100.5984,77.18090000000001,93.9118
146,57,101.1972,77.8415,94.4108
146,58,101.8958,78.5021,94.81
146,59,102.4946,79.1627,95.309
146,60,103.1932,79.8233,95.808
146,61,103.792,80.4839,96.2072
146,62,104.4906,81.14450000000001,96.7062
146,63,105.0894,81.8051,97.1054
146,64,105.788,82.4657,97.6044
146,65,106.3868,83.1263,98.1034
146,66,107.0854,83.7869,98.5026
146,67,107.784,84.4475,99.0016
146,68,108.3828,85.10810000000001,99.5006
146,69,109.0814,85.7687,99.8998
146,70,109.6802,86.4293,100.3988
146,71,110.3788,87.0899,100.798
146,72,110.9776,87.7505,101.297
146,73,111.6762,88.4111,101.796
146,74,112.275,89.0717,102.1952
146,75,112.9736,89.7323,102.6942
146,76,113.5724,90.3929,103.1932
146,77,114.271,91.0535,103.5924
146,78,114.9696,91.7141,104.0914
146,79,115.5684,92.3747,104.4906
146,80,116.267,93.0353,104.9896
146,81,116.8658,93.6959,105.4886
146,82,117.5644,94.3565,105.8878
146,83,118.1632,95.0171,106.3868
146,84,118.8618,95.6777,106.786
146,85,119.4606,96.3383,107.285
146,86,120.1592,96.9989,107.784
146,87,120.758,97.6595,108.1832
146,88,121.4566,98.3201,108.6822
146,89,122.0554,98.9807,109.1812
146,90,122.754,99.6413,109.5804
146,91,123.4526,100.3019,110.0794
146,92,124.0514,100.9625,110.5784
146,93,124.75,101.6231,110.9776
146,94,125.3488,102.2837,111.4766
146,95,126.0474,102.9443,111.8758
146,96,126.6462,103.6049,112.3748
146,97,127.3448,104.2655,112.8738
146,98,128.0434,104.9261,113.273
146,99,128.6422,105.58670000000001,113.772
146,100,129.3408,106.24730000000001,114.271
146,101,129.9396,106.9079,114.6702
146,102,130.6382,107.5685,115.1692
146,103,131.237,108.2291,115.5684
146,104,131.9356,108.8897,116.0674
146,105,132.5344,109.55030000000001,116.5664
146,106,133.233,110.21090000000001,116.9656
146,107,133.8318,110.8715,117.4646
146,108,134.5304,111.5321,117.8638
146,109,135.1292,112.1927,118.3628
146,110,135.8278,112.8533,118.8618
146,111,136.5264,113.5139,119.261
146,112,137.1252,114.17450000000001,119.76
146,113,137.8238,114.8351,120.259
146,114,138.4226,115.4957,120.6582
146,115,139.1212,116.1563,121.1572
146,116,139.72,116.8169,121.5564
146,117,140.4186,117.4775,122.0554
146,118,141.0174,118.13810000000001,122.5544
146,119,141.716,118.7987,122.9536
146,120,142.4146,119.4593,123.4526
146,121,143.0134,120.1199,123.9516
146,122,143.712,120.7805,124.3508
146,123,144.3108,121.4411,124.8498
146,124,145.0094,122.10170000000001,125.249
146,125,145.6082,122.7623,125.748
146,126,146.3068,123.4229,126.247
146,127,146.9056,124.0835,126.6462
146,128,147.6042,124.7441,127.1452
146,129,148.203,125.4047,127.5444
146,130,148.9016,126.06530000000001,128.0434
146,131,149.5004,126.72590000000001,128.5424
146,132,150.199,127.3865,128.9416
146,133,150.8976,128.0471,129.4406
146,134,151.4964,128.7077,129.9396
146,135,152.195,129.3683,130.3388
